Frame	Timestep	O_id	Distance(Å)	Theta(degrees)
45	4500	16	4.564351	104.360362
45	4500	20	4.995317	98.899643
45	4500	25	3.404564	94.184781
45	4500	27	4.931086	103.988382
45	4500	28	3.640871	49.584904
45	4500	29	3.950389	57.126831
45	4500	31	4.831675	168.982977
45	4500	39	4.483008	50.199255
45	4500	44	4.057040	43.998776
45	4500	49	3.962444	48.273179
45	4500	56	4.962569	142.591428
45	4500	57	4.680921	148.492321
45	4500	60	4.147503	68.778595
45	4500	62	5.154079	49.327667
45	4500	64	4.616101	75.574717
45	4500	65	4.295434	123.321375
45	4500	66	3.267871	100.563884
46	4600	4	3.796750	72.197361
46	4600	6	2.982852	33.592606
46	4600	13	4.680238	84.609160
46	4600	16	4.567436	88.780661
46	4600	25	3.742284	135.503106
46	4600	27	4.729344	106.049763
46	4600	28	4.412891	99.163256
46	4600	29	4.034399	53.969397
46	4600	31	4.761021	157.830441
46	4600	34	5.226291	81.198659
46	4600	39	4.996556	41.907797
46	4600	44	3.837591	47.952940
46	4600	49	4.077728	64.635402
46	4600	56	4.712335	158.875348
46	4600	57	4.565654	125.415175
46	4600	60	3.959453	74.716443
46	4600	64	4.818161	104.560525
46	4600	65	4.424808	129.645650
46	4600	66	3.571405	69.167482
47	4700	4	3.849359	79.006367
47	4700	6	3.587775	31.731839
47	4700	13	4.810523	84.210772
47	4700	16	4.568391	119.024303
47	4700	25	3.711737	128.969023
47	4700	27	4.464470	113.582462
47	4700	28	4.289036	81.775700
47	4700	29	3.692940	63.045249
47	4700	31	4.616234	157.728464
47	4700	44	3.456528	20.293423
47	4700	49	4.571654	28.912699
47	4700	56	4.845409	149.719515
47	4700	57	4.195068	122.492805
47	4700	60	4.124578	72.802501
47	4700	64	4.700679	106.945717
47	4700	65	4.399549	126.654456
47	4700	66	3.861715	86.102626
48	4800	4	3.804019	85.984439
48	4800	6	3.427209	39.668995
48	4800	13	4.812673	57.563599
48	4800	16	4.413444	107.128798
48	4800	20	5.063019	113.441158
48	4800	25	4.111516	134.550092
48	4800	27	4.467556	126.271966
48	4800	28	4.077130	83.552675
48	4800	29	3.457850	61.048255
48	4800	31	4.691412	162.397917
48	4800	44	3.289021	25.439663
48	4800	47	5.009108	78.100563
48	4800	49	4.892079	19.059921
48	4800	56	4.756361	151.289833
48	4800	57	4.168735	153.819458
48	4800	60	4.166602	68.020709
48	4800	64	5.145098	95.026106
48	4800	65	4.431401	136.967063
48	4800	66	3.510521	99.296073
49	4900	4	3.933917	73.862613
49	4900	6	3.314343	45.009382
49	4900	13	5.167055	40.555038
49	4900	16	4.543811	94.881519
49	4900	20	4.878383	86.200648
49	4900	25	4.260649	127.771995
49	4900	27	4.326062	106.846919
49	4900	28	3.413372	49.132283
49	4900	29	4.018726	57.318068
49	4900	31	4.801809	174.088820
49	4900	44	3.597459	24.610331
49	4900	47	5.040711	116.871617
49	4900	49	4.795859	35.781907
49	4900	56	4.603950	174.178095
49	4900	57	4.315110	160.790394
49	4900	60	4.131244	76.849359
49	4900	65	4.594864	141.945853
49	4900	66	3.401163	83.461114
50	5000	4	3.949973	80.797021
50	5000	6	2.781532	48.122709
50	5000	16	4.142789	74.047769
50	5000	25	3.761115	120.743003
50	5000	27	4.316054	89.872818
50	5000	28	3.680577	82.771263
50	5000	29	3.979907	72.220237
50	5000	31	4.993077	153.344970
50	5000	38	5.176994	152.278873
50	5000	39	4.357688	37.602136
50	5000	44	3.799828	35.346326
50	5000	46	5.215332	104.738160
50	5000	49	4.470350	61.627436
50	5000	56	4.137022	165.550867
50	5000	60	4.450286	67.591454
50	5000	62	5.000544	52.497351
50	5000	65	4.829968	170.275644
50	5000	66	3.530190	99.694282
51	5100	4	3.689078	66.007548
51	5100	6	3.714839	50.986516
51	5100	16	4.330257	96.935777
51	5100	25	3.699954	122.381336
51	5100	27	4.243698	83.840344
51	5100	28	4.205106	74.585637
51	5100	29	3.998743	41.632896
51	5100	31	5.172129	156.058410
51	5100	38	4.772538	171.298158
51	5100	39	4.008612	70.864300
51	5100	44	3.815252	32.189037
51	5100	46	4.550322	90.490933
51	5100	49	4.151124	48.720125
51	5100	56	3.828498	178.553451
51	5100	62	4.029273	56.463465
51	5100	65	4.028707	146.292006
51	5100	66	3.848295	92.099546
52	5200	4	3.871574	69.723883
52	5200	6	4.758412	46.413858
52	5200	16	4.570776	102.069427
52	5200	25	3.111391	74.085932
52	5200	27	3.711830	64.852103
52	5200	28	4.635530	67.628196
52	5200	29	3.518402	50.404289
52	5200	38	4.614702	172.288024
52	5200	39	3.499361	62.435936
52	5200	44	4.711214	44.545018
52	5200	46	3.718673	107.932623
52	5200	49	3.939174	52.340387
52	5200	56	3.557173	176.206956
52	5200	62	3.994396	81.099240
52	5200	65	4.368952	148.698762
52	5200	66	4.364479	95.861961
53	5300	4	4.079152	60.250759
53	5300	6	4.952286	37.554737
53	5300	16	5.081162	92.218142
53	5300	25	3.433683	95.657676
53	5300	27	4.139226	51.523332
53	5300	29	3.197321	71.052276
53	5300	38	4.217951	177.479242
53	5300	39	3.537393	58.609441
53	5300	46	3.548288	117.517794
53	5300	49	3.884183	61.699074
53	5300	56	3.543269	150.398208
53	5300	62	3.497027	62.371808
53	5300	64	5.071668	72.233248
53	5300	65	4.598934	145.535738
53	5300	66	4.203394	73.628478
54	5400	4	3.586304	66.069647
54	5400	6	4.052761	27.306776
54	5400	16	5.113561	98.199734
54	5400	25	4.408459	113.428120
54	5400	27	5.098331	49.069552
54	5400	28	5.039717	74.846912
54	5400	29	3.919099	80.111013
54	5400	38	4.271168	172.982153
54	5400	39	3.780387	55.526269
54	5400	46	3.733521	131.349842
54	5400	49	3.949058	83.831588
54	5400	56	3.985744	151.034214
54	5400	62	3.952968	66.464945
54	5400	64	4.466242	95.431876
54	5400	65	3.710533	126.431812
54	5400	66	3.352629	69.920037
55	5500	4	3.676593	83.774928
55	5500	6	3.699383	15.673292
55	5500	16	4.856062	84.067943
55	5500	25	3.972941	106.198934
55	5500	27	4.788991	47.622052
55	5500	28	4.040495	89.535108
55	5500	29	4.177113	66.722319
55	5500	38	4.607205	162.115365
55	5500	39	3.922278	61.985055
55	5500	46	3.815604	105.430011
55	5500	49	4.022447	64.025068
55	5500	56	4.494454	169.298126
55	5500	60	5.140778	96.564549
55	5500	62	3.936789	59.555529
55	5500	64	3.951068	108.070671
55	5500	65	3.254900	113.264337
55	5500	66	2.932630	98.774115
56	5600	4	4.202464	81.281536
56	5600	6	3.420149	30.934384
56	5600	8	4.995669	20.147699
56	5600	16	4.183728	75.807726
56	5600	25	2.796422	56.297498
56	5600	27	4.270015	51.430384
56	5600	28	3.308429	88.828845
56	5600	29	4.700583	64.775457
56	5600	38	5.101480	149.911908
56	5600	39	4.001660	57.198572
56	5600	44	5.033143	21.241983
56	5600	46	4.191781	113.998349
56	5600	49	3.827279	47.026061
56	5600	56	4.202511	149.686629
56	5600	60	4.909136	90.415017
56	5600	62	4.680783	71.024699
56	5600	64	3.903841	99.218859
56	5600	65	3.547605	118.209784
56	5600	66	3.424964	143.987985
57	5700	4	4.335640	93.171220
57	5700	6	3.439079	39.926781
57	5700	16	4.103091	93.964103
57	5700	25	3.201946	108.676071
57	5700	27	4.379923	71.279855
57	5700	28	3.506142	82.793638
57	5700	29	4.526162	52.891750
57	5700	39	4.149521	31.991240
57	5700	44	4.626467	68.226969
57	5700	46	4.172317	101.231382
57	5700	49	3.811778	54.459389
57	5700	56	4.135926	174.823657
57	5700	57	5.059908	143.044457
57	5700	60	4.964269	68.638572
57	5700	62	5.194929	74.039176
57	5700	64	4.184382	102.320037
57	5700	65	3.999726	145.895859
57	5700	66	3.620402	122.040017
58	5800	4	4.027442	94.747370
58	5800	6	2.794691	52.373620
58	5800	13	4.992259	50.594782
58	5800	16	3.677602	111.288622
58	5800	25	3.451355	125.679630
58	5800	27	4.520578	73.694383
58	5800	28	3.768505	95.153908
58	5800	29	4.417455	60.503785
58	5800	39	4.750502	46.959270
58	5800	44	4.680087	90.005394
58	5800	46	4.405849	105.064929
58	5800	49	4.049519	39.883597
58	5800	56	4.307709	165.825645
58	5800	57	4.757462	134.239411
58	5800	60	4.613398	71.482382
58	5800	64	4.739905	110.497960
58	5800	65	4.515713	135.792852
58	5800	66	3.786178	85.960900
59	5900	4	4.433714	77.001591
59	5900	6	3.409435	81.264885
59	5900	16	3.992137	101.434469
59	5900	20	5.156886	119.917623
59	5900	25	2.576619	86.352548
59	5900	27	4.275867	50.287922
59	5900	28	4.365526	88.134457
59	5900	29	3.931542	39.148382
59	5900	44	4.245657	28.216298
59	5900	46	4.668500	105.927278
59	5900	49	4.629492	36.144746
59	5900	56	3.728749	151.192179
59	5900	57	4.581862	127.267012
59	5900	60	3.881756	73.402996
59	5900	65	5.173051	148.800831
59	5900	66	4.166310	97.708434
60	6000	4	4.262521	67.287811
60	6000	6	3.537164	68.637552
60	6000	16	4.157725	73.249759
60	6000	19	5.099621	114.290627
60	6000	20	5.098052	114.467869
60	6000	25	2.888125	91.461271
60	6000	27	4.588316	53.209939
60	6000	28	3.697307	92.898466
60	6000	29	3.949590	48.718544
60	6000	31	5.119641	116.395115
60	6000	34	5.093931	92.822854
60	6000	44	4.409907	47.077914
60	6000	46	4.471092	112.285337
60	6000	49	5.138235	54.909125
60	6000	56	3.947575	153.441966
60	6000	57	4.325833	146.500159
60	6000	60	4.132137	55.923483
60	6000	65	4.854522	132.482751
60	6000	66	3.951078	90.215228
61	6100	4	4.283163	97.704191
61	6100	6	3.700249	58.600398
61	6100	16	4.572357	65.946201
61	6100	19	5.052879	106.944911
61	6100	20	5.163535	143.995108
61	6100	25	2.584230	71.194766
61	6100	27	4.590053	63.210695
61	6100	28	3.107683	81.055248
61	6100	29	4.270778	55.007723
61	6100	31	5.049870	148.845993
61	6100	34	5.113029	68.067177
61	6100	44	4.869676	12.419475
61	6100	46	4.242815	106.387097
61	6100	56	4.093122	158.658060
61	6100	57	4.244540	129.358793
61	6100	60	4.856985	55.608035
61	6100	65	4.604476	127.465272
61	6100	66	3.600617	82.253518
62	6200	4	4.017050	73.631900
62	6200	6	3.545293	37.705268
62	6200	16	5.172997	84.243287
62	6200	20	5.150101	145.326742
62	6200	25	3.086989	74.125641
62	6200	27	4.858672	40.440607
62	6200	28	3.237631	73.651613
62	6200	29	4.327773	58.689958
62	6200	31	4.998671	169.135046
62	6200	34	4.900742	60.571383
62	6200	42	4.978554	129.976608
62	6200	44	4.754380	40.514155
62	6200	46	4.189447	116.485828
62	6200	56	4.228585	150.790801
62	6200	57	4.093822	118.561110
62	6200	60	5.137118	36.243240
62	6200	65	4.765235	107.935510
62	6200	66	3.408234	70.883856
63	6300	4	4.190708	74.688074
63	6300	6	3.653105	54.617605
63	6300	16	4.665696	72.880187
63	6300	19	5.208272	100.006893
63	6300	20	5.123441	116.950598
63	6300	25	2.668967	64.327658
63	6300	27	5.020749	55.469517
63	6300	28	3.491318	71.798657
63	6300	29	4.760333	57.889348
63	6300	31	4.658560	130.987041
63	6300	34	4.871620	63.086145
63	6300	42	5.155428	151.264081
63	6300	44	4.042319	45.174714
63	6300	46	4.329220	107.265840
63	6300	56	4.135541	142.654522
63	6300	57	4.717365	151.741668
63	6300	66	3.843623	64.648698
64	6400	4	4.945484	84.253792
64	6400	5	4.843583	34.005603
64	6400	6	3.786857	63.538470
64	6400	14	5.061281	134.856259
64	6400	16	3.978284	109.855683
64	6400	19	5.210829	103.604077
64	6400	20	4.372958	132.830886
64	6400	25	3.039520	69.041066
64	6400	27	5.035576	66.767244
64	6400	28	3.726665	85.956749
64	6400	29	4.584598	69.225342
64	6400	31	4.957189	159.175691
64	6400	34	4.737688	71.830396
64	6400	44	3.757634	12.321633
64	6400	46	4.666310	108.937222
64	6400	56	4.365211	153.730967
64	6400	57	5.086087	144.466988
64	6400	66	3.962543	57.904533
65	6500	5	4.451851	55.441701
65	6500	6	3.896998	80.562052
65	6500	13	4.768157	47.044505
65	6500	14	5.059663	143.147376
65	6500	16	3.459952	82.861114
65	6500	20	3.775476	132.579138
65	6500	25	3.763089	119.417570
65	6500	27	4.469629	6.378517
65	6500	28	3.470368	91.250517
65	6500	29	4.805652	33.901279
65	6500	31	5.205684	135.035977
65	6500	34	4.287365	50.957587
65	6500	44	3.761864	19.041476
65	6500	46	5.183302	82.115698
65	6500	56	4.539928	152.485566
65	6500	57	5.073583	155.009063
65	6500	66	4.128218	74.872654
66	6600	5	4.354842	75.942869
66	6600	6	3.723004	66.740879
66	6600	13	4.552762	33.838474
66	6600	14	5.030056	126.585277
66	6600	16	2.974729	86.876024
66	6600	20	3.626763	134.693346
66	6600	25	4.018785	137.875369
66	6600	27	3.873699	7.338509
66	6600	28	3.692013	84.664885
66	6600	29	4.968859	29.077522
66	6600	34	4.138339	74.002679
66	6600	44	3.773058	18.857710
66	6600	51	5.190055	8.522740
66	6600	56	4.966076	157.535590
66	6600	57	5.081530	147.521657
66	6600	66	4.680109	89.216214
67	6700	5	4.060297	78.755642
67	6700	6	3.451649	100.128924
67	6700	13	4.438171	32.115607
67	6700	14	5.128846	131.381486
67	6700	16	2.982897	60.969115
67	6700	20	3.462695	130.215026
67	6700	25	3.842811	123.447753
67	6700	27	3.749497	26.972665
67	6700	28	3.609531	93.234615
67	6700	29	5.112377	38.711261
67	6700	34	3.886685	64.945144
67	6700	44	3.848385	30.156779
67	6700	56	4.889302	173.150759
67	6700	57	4.339869	151.317467
67	6700	60	4.192416	135.718666
68	6800	5	4.186034	59.519124
68	6800	6	3.093923	82.135003
68	6800	13	4.532475	34.602056
68	6800	16	3.387007	78.714631
68	6800	20	3.277063	130.496961
68	6800	25	3.486387	132.180408
68	6800	27	3.743938	34.416772
68	6800	28	3.721742	100.397243
68	6800	34	4.061793	61.937013
68	6800	44	3.631128	8.711550
68	6800	47	5.017312	75.946043
68	6800	56	4.787724	155.772754
68	6800	57	4.103473	160.862870
68	6800	60	4.228470	129.887469
69	6900	5	4.209806	52.606190
69	6900	6	3.089293	76.887893
69	6900	11	5.201623	106.840131
69	6900	13	5.121025	50.987011
69	6900	16	3.634748	83.908957
69	6900	20	3.807987	126.314717
69	6900	25	3.345780	125.082410
69	6900	27	3.876625	26.433058
69	6900	28	3.266647	72.156447
69	6900	34	4.302786	70.441086
69	6900	44	3.602886	12.121446
69	6900	56	4.347789	153.894116
69	6900	57	4.325405	165.450772
69	6900	60	4.249303	98.790037
69	6900	63	5.168911	54.544691
69	6900	66	5.093226	91.304313
70	7000	5	4.617893	37.655291
70	7000	6	3.899096	102.194446
70	7000	16	3.382926	94.026997
70	7000	20	4.395803	131.949507
70	7000	25	3.237321	119.312874
70	7000	27	4.368725	44.078041
70	7000	28	3.560633	83.948059
70	7000	34	4.310623	52.413874
70	7000	44	3.413250	18.093212
70	7000	56	4.043892	156.492119
70	7000	57	4.849201	155.358371
70	7000	60	4.609952	103.981256
70	7000	63	4.889306	73.874345
70	7000	66	5.001115	91.511421
71	7100	5	4.294133	59.837888
71	7100	6	3.342989	85.343727
71	7100	13	4.726505	44.464141
71	7100	14	4.926074	127.318095
71	7100	16	3.760150	94.084494
71	7100	19	5.189699	128.092713
71	7100	20	4.281198	144.208137
71	7100	25	3.029509	96.171684
71	7100	27	4.409897	20.444393
71	7100	28	3.697515	86.506257
71	7100	29	4.850762	24.703763
71	7100	34	4.271422	48.453110
71	7100	44	3.841827	28.732754
71	7100	46	4.819496	67.027814
71	7100	56	3.671262	165.889633
71	7100	57	5.066069	167.046782
71	7100	60	4.802943	129.169347
71	7100	65	5.103704	113.827449
71	7100	66	5.069821	73.547396
72	7200	4	5.205745	83.597018
72	7200	5	3.782071	65.049126
72	7200	6	3.184791	57.395529
72	7200	13	4.718228	60.943125
72	7200	14	4.592495	135.785130
72	7200	16	3.991928	68.650848
72	7200	20	3.781907	122.406113
72	7200	25	3.396847	97.571835
72	7200	27	4.469814	25.134739
72	7200	28	3.595996	76.076284
72	7200	29	4.586254	60.610716
72	7200	31	5.151878	169.509262
72	7200	34	4.208735	61.203275
72	7200	44	4.568697	6.686114
72	7200	46	5.228085	97.911517
72	7200	56	4.060634	144.163334
72	7200	57	4.888009	160.274015
72	7200	60	4.887641	136.622449
72	7200	65	5.023034	121.365202
72	7200	66	4.980379	79.264736
73	7300	5	3.525181	49.177908
73	7300	6	3.508271	76.203120
73	7300	13	4.488514	65.039796
73	7300	14	4.000677	111.971608
73	7300	16	4.189084	50.779916
73	7300	20	3.149564	132.853672
73	7300	25	3.259708	76.348608
73	7300	27	4.264954	10.324746
73	7300	28	3.578766	74.900071
73	7300	29	4.765534	31.678875
73	7300	31	4.716282	171.594772
73	7300	34	3.898364	65.324590
73	7300	44	5.196663	20.133191
73	7300	56	4.393821	136.070884
73	7300	57	4.468725	161.356423
73	7300	60	4.475776	119.472881
73	7300	66	4.754003	95.806557
74	7400	4	5.075613	84.849817
74	7400	5	3.777786	61.655769
74	7400	6	3.774667	65.718916
74	7400	13	4.546624	90.007888
74	7400	14	3.873925	129.837050
74	7400	16	3.960006	17.871922
74	7400	20	3.625848	120.666626
74	7400	25	3.571106	99.491602
74	7400	27	4.181249	18.923524
74	7400	28	3.579970	73.103215
74	7400	29	4.320455	44.045070
74	7400	31	4.986706	172.762852
74	7400	34	4.170230	62.965197
74	7400	46	5.094481	98.554438
74	7400	56	4.364504	140.197125
74	7400	57	4.770814	170.888577
74	7400	60	4.211248	125.190928
74	7400	66	4.685807	86.620510
75	7500	4	4.839544	79.863438
75	7500	5	3.770492	60.968426
75	7500	6	3.926856	53.871156
75	7500	13	4.756855	65.482279
75	7500	14	3.863758	142.878281
75	7500	16	4.105781	20.481593
75	7500	19	4.718664	91.715839
75	7500	20	3.911735	128.924857
75	7500	25	4.079524	116.533056
75	7500	27	4.092228	22.254158
75	7500	28	3.673140	89.631138
75	7500	29	3.931962	38.002939
75	7500	34	4.218710	67.318048
75	7500	46	5.062710	104.614347
75	7500	56	3.983696	159.062325
75	7500	57	4.757423	156.337754
75	7500	60	4.457772	108.764766
75	7500	66	4.682981	73.966557
76	7600	4	4.766461	86.980966
76	7600	5	3.497429	77.371721
76	7600	6	3.479762	44.711411
76	7600	14	4.203929	130.828754
76	7600	16	4.229166	45.313125
76	7600	19	4.196797	91.457152
76	7600	20	3.735050	120.074406
76	7600	25	3.921078	104.422081
76	7600	27	4.319788	13.383327
76	7600	28	3.445353	77.369656
76	7600	29	3.900938	52.230541
76	7600	34	4.303193	51.957305
76	7600	44	5.151411	19.324713
76	7600	56	3.813226	165.086169
76	7600	57	4.748483	164.183796
76	7600	60	4.359323	121.112450
76	7600	66	4.468588	83.715629
77	7700	4	4.639562	94.605571
77	7700	5	3.972493	91.328877
77	7700	6	3.647806	56.109848
77	7700	13	5.059859	75.960059
77	7700	14	4.437162	129.707367
77	7700	16	4.318126	44.165955
77	7700	19	4.198970	102.560293
77	7700	20	3.938148	111.034709
77	7700	25	4.145439	104.046968
77	7700	27	4.169983	32.587946
77	7700	28	3.442502	65.933697
77	7700	29	3.488238	22.276214
77	7700	31	4.745794	146.935136
77	7700	34	4.487460	67.738958
77	7700	44	4.766700	30.749804
77	7700	46	5.191587	105.499179
77	7700	56	3.326204	166.161835
77	7700	60	4.765251	110.857512
77	7700	65	5.146233	113.767571
77	7700	66	4.669238	81.766161
78	7800	4	4.320653	78.311146
78	7800	5	4.301711	75.502815
78	7800	6	3.500401	66.279234
78	7800	13	5.134919	77.342773
78	7800	14	4.804874	143.809506
78	7800	16	4.184416	57.073692
78	7800	19	4.437986	92.341386
78	7800	20	4.007680	132.476295
78	7800	25	3.684710	99.446889
78	7800	27	4.369451	8.277408
78	7800	28	3.588724	82.374455
78	7800	29	3.931979	43.831746
78	7800	31	4.407205	142.645546
78	7800	34	4.562789	67.429556
78	7800	44	4.905422	29.004338
78	7800	46	5.168615	120.440563
78	7800	56	3.492016	174.483993
78	7800	66	4.308407	80.685094
79	7900	4	4.483123	68.161452
79	7900	5	3.728509	62.750847
79	7900	6	3.561980	63.157638
79	7900	14	4.632984	142.521841
79	7900	16	3.991888	63.783781
79	7900	19	4.916284	97.717582
79	7900	20	3.609126	123.727527
79	7900	25	3.982344	116.566877
79	7900	27	4.476574	10.972558
79	7900	28	3.512928	94.809439
79	7900	29	4.184676	42.215819
79	7900	31	4.603811	144.397707
79	7900	34	4.535649	69.340996
79	7900	44	4.757489	25.364581
79	7900	56	3.962999	164.386130
79	7900	57	4.999218	133.999711
79	7900	66	4.176929	101.148943
80	8000	4	4.773038	76.218185
80	8000	5	3.502050	65.387377
80	8000	6	3.902375	55.212849
80	8000	14	3.755314	111.024138
80	8000	16	4.629878	58.219993
80	8000	20	3.344029	108.010332
80	8000	25	4.226503	102.120388
80	8000	27	4.648527	3.490234
80	8000	28	3.134273	52.526327
80	8000	29	3.861122	32.113825
80	8000	31	4.202504	159.108905
80	8000	34	4.821960	47.227392
80	8000	44	5.099442	43.139024
80	8000	56	3.846457	147.082434
80	8000	66	3.942604	91.790853
81	8100	4	4.764569	93.443576
81	8100	5	3.575050	84.196022
81	8100	6	4.007045	51.905414
81	8100	14	3.450045	112.494424
81	8100	16	5.008322	72.086930
81	8100	19	4.874396	90.776281
81	8100	20	3.274051	121.948243
81	8100	25	3.714729	85.971702
81	8100	27	4.819632	12.175785
81	8100	28	2.882176	46.060788
81	8100	29	4.206656	20.303030
81	8100	31	3.977859	161.617088
81	8100	34	4.573533	46.003689
81	8100	44	5.209137	33.731775
81	8100	56	4.038834	163.421263
81	8100	66	3.908172	97.996862
82	8200	4	4.957153	77.931134
82	8200	5	3.753456	68.485999
82	8200	6	3.954591	66.680771
82	8200	14	3.718088	127.176874
82	8200	16	4.740963	92.904979
82	8200	19	4.704456	90.644058
82	8200	20	3.521678	115.062114
82	8200	25	3.402265	86.852714
82	8200	27	4.846358	19.235409
82	8200	28	3.210350	53.028708
82	8200	29	4.346333	50.572434
82	8200	31	4.567785	163.410418
82	8200	34	4.373910	54.590420
82	8200	44	4.736333	51.100825
82	8200	46	5.204974	86.896960
82	8200	56	3.542495	172.634934
82	8200	66	3.939487	91.868941
83	8300	4	5.024407	86.191938
83	8300	5	4.299630	84.085200
83	8300	6	3.461484	71.142247
83	8300	14	4.859482	142.026403
83	8300	16	4.193994	73.152726
83	8300	19	4.944014	102.965752
83	8300	20	3.894208	106.573353
83	8300	25	3.619458	97.112045
83	8300	27	4.873700	18.108427
83	8300	28	3.162353	63.536719
83	8300	29	4.221674	47.175960
83	8300	31	4.727092	162.236165
83	8300	34	4.667581	61.048650
83	8300	44	4.417162	33.088854
83	8300	46	4.831746	79.989944
83	8300	56	3.886903	167.160616
