Frame	Timestep	O_id	Distance(Å)	Theta(degrees)
8620	862000	539	4.624979	97.272584
8620	862000	544	3.387847	34.793354
8620	862000	545	4.289084	79.112249
8620	862000	554	4.989718	68.271821
8621	862100	499	3.682627	58.609334
8621	862100	505	3.645474	154.062311
8621	862100	527	3.860190	70.652409
8621	862100	532	4.494790	110.388337
8621	862100	536	4.499412	96.135048
8621	862100	539	4.848498	96.627922
8621	862100	544	2.869803	64.754381
8621	862100	545	4.402423	63.862156
8621	862100	554	4.594163	52.176898
8622	862200	499	3.622922	58.004243
8622	862200	505	3.969012	160.493889
8622	862200	527	4.076586	72.345718
8622	862200	532	4.312646	82.362586
8622	862200	536	4.150523	106.020321
8622	862200	539	4.564771	81.960463
8622	862200	544	3.046921	72.997818
8622	862200	545	4.197868	64.176822
8622	862200	554	5.003642	99.097141
8623	862300	499	3.467165	60.669505
8623	862300	505	4.133551	161.099015
8623	862300	527	4.111233	93.494861
8623	862300	532	4.575137	98.168669
8623	862300	536	3.885594	71.340507
8623	862300	539	4.257142	100.558391
8623	862300	544	3.533323	46.903453
8623	862300	545	4.245728	83.234083
8623	862300	554	4.951513	39.588210
8624	862400	499	3.649871	54.587167
8624	862400	505	3.803387	160.673399
8624	862400	527	3.936968	65.768747
8624	862400	532	5.090888	111.691076
8624	862400	536	3.913317	81.398472
8624	862400	539	4.456839	101.227360
8624	862400	544	4.065929	53.371496
8624	862400	545	4.543491	73.718311
8624	862400	554	4.832772	62.055996
8625	862500	499	3.551723	54.410236
8625	862500	505	3.202083	52.006710
8625	862500	527	4.416782	88.664556
8625	862500	536	3.999426	113.034001
8625	862500	539	4.315872	101.473539
8625	862500	544	4.235412	44.978605
8625	862500	545	4.587020	97.068634
8625	862500	554	4.551022	84.378246
8626	862600	499	3.039251	63.228626
8626	862600	505	3.052282	115.634435
8626	862600	527	4.518687	64.923624
8626	862600	532	5.173923	119.646067
8626	862600	536	4.057100	117.524188
8626	862600	539	4.306241	73.753679
8626	862600	544	4.306919	30.797464
8626	862600	545	4.929231	99.149435
8626	862600	554	4.599593	123.025406
8627	862700	499	2.844889	99.494868
8627	862700	505	3.241016	81.880371
8627	862700	527	4.229228	62.050024
8627	862700	532	5.207339	134.142896
8627	862700	536	4.172490	110.667417
8627	862700	539	4.451359	70.158884
8627	862700	544	4.040676	48.551336
8627	862700	545	5.199817	81.328720
8627	862700	554	3.882612	137.160830
8628	862800	499	3.607258	64.878056
8628	862800	505	3.034814	103.669825
8628	862800	527	4.633226	56.995310
8628	862800	532	4.424174	128.721196
8628	862800	536	4.382633	138.814018
8628	862800	539	4.296961	77.209270
8628	862800	544	4.140449	32.107699
8628	862800	545	4.901183	113.633903
8628	862800	554	4.516877	150.216820
8629	862900	499	3.681006	52.080423
8629	862900	505	3.207858	71.074142
8629	862900	527	4.605382	35.697265
8629	862900	532	4.115980	106.895272
8629	862900	536	4.440279	123.182529
8629	862900	539	3.736407	84.554544
8629	862900	544	4.562329	24.651756
8629	862900	545	4.846663	103.025499
8629	862900	554	4.602778	142.759031
8630	863000	499	3.606260	64.234698
8630	863000	505	3.049638	109.693831
8630	863000	527	4.466817	85.324059
8630	863000	532	4.634896	138.236057
8630	863000	536	4.088380	116.088628
8630	863000	539	3.949741	67.945918
8630	863000	544	4.090575	27.437518
8630	863000	545	5.113850	90.323177
8630	863000	554	4.456939	110.076253
8631	863100	499	3.322882	90.197249
8631	863100	505	3.333571	109.524265
8631	863100	527	3.846927	23.544499
8631	863100	532	5.121658	135.183405
8631	863100	536	4.066911	100.050071
8631	863100	539	4.470793	76.507894
8631	863100	544	3.604491	37.258313
8631	863100	554	4.723825	135.499486
8632	863200	499	3.237133	53.507899
8632	863200	505	3.288319	62.323983
8632	863200	527	3.763678	42.149667
8632	863200	532	5.156818	137.890678
8632	863200	536	4.192060	95.080221
8632	863200	539	5.025040	92.165592
8632	863200	544	3.713466	64.191048
8632	863200	554	4.773061	157.106826
8633	863300	493	4.736524	31.196454
8633	863300	499	3.530508	61.450137
8633	863300	505	2.949610	112.194044
8633	863300	527	3.554636	81.156015
8633	863300	536	4.213448	85.766425
8633	863300	539	4.946052	75.173784
8633	863300	544	3.965302	86.226026
8633	863300	554	4.830097	95.135950
8634	863400	493	4.630610	41.564062
8634	863400	499	3.422578	72.113313
8634	863400	505	3.004632	119.460325
8634	863400	527	3.129518	75.774006
8634	863400	536	4.059099	114.069198
8634	863400	544	3.855568	74.711198
8634	863400	554	4.827257	104.079871
8635	863500	493	4.268820	46.062336
8635	863500	499	3.561758	136.398801
8635	863500	505	3.068191	103.659731
8635	863500	527	3.208616	63.035065
8635	863500	536	4.181006	85.170821
8635	863500	544	3.827971	74.409726
8635	863500	554	4.459822	133.968786
8636	863600	493	4.160363	10.882335
8636	863600	499	3.738635	126.045549
8636	863600	505	3.057280	111.905135
8636	863600	527	3.536707	63.450010
8636	863600	532	4.989214	92.543220
8636	863600	536	4.376873	110.632929
8636	863600	544	4.062735	80.049297
8636	863600	554	4.028780	121.351027
8637	863700	493	4.904210	37.701704
8637	863700	499	3.130604	105.296264
8637	863700	505	3.384270	100.567835
8637	863700	527	3.752566	101.799520
8637	863700	532	4.621133	134.281103
8637	863700	536	3.646239	88.855158
8637	863700	539	4.935537	94.684845
8637	863700	544	4.506251	69.574299
8637	863700	554	4.431311	140.664104
8638	863800	499	3.380069	121.928584
8638	863800	505	2.717123	84.088147
8638	863800	527	4.381266	87.575029
8638	863800	532	4.164015	120.344111
8638	863800	536	3.942952	71.241943
8638	863800	539	4.541377	94.909100
8638	863800	544	3.969920	43.523850
8638	863800	545	4.819821	117.070163
8638	863800	554	4.367349	111.084621
8639	863900	499	3.289020	105.128753
8639	863900	505	3.124338	86.354093
8639	863900	527	4.375236	72.515036
8639	863900	532	4.054501	119.388465
8639	863900	536	3.331422	75.345685
8639	863900	539	4.605653	112.809156
8639	863900	544	4.738304	75.014979
8639	863900	545	4.794663	110.312402
8639	863900	554	4.461406	104.382961
8640	864000	499	3.001269	34.785608
8640	864000	505	3.326342	91.613842
8640	864000	527	4.966361	86.188075
8640	864000	532	4.214316	122.064446
8640	864000	536	4.037299	95.676058
8640	864000	539	4.799964	84.484932
8640	864000	544	4.663180	33.296161
8640	864000	545	4.741233	102.161730
8640	864000	554	3.988344	154.463193
8641	864100	499	3.186471	54.196228
8641	864100	505	2.765081	54.299694
8641	864100	527	5.174497	99.589129
8641	864100	532	3.828496	134.574258
8641	864100	536	4.114785	114.479265
8641	864100	539	4.454613	104.535991
8641	864100	544	4.700038	52.970199
8641	864100	545	4.443508	105.519636
8641	864100	554	4.271303	84.797686
8642	864200	499	3.407545	56.475179
8642	864200	505	3.079564	100.142556
8642	864200	527	4.977946	154.180806
8642	864200	532	4.464342	122.757075
8642	864200	536	3.974759	87.720759
8642	864200	539	4.495218	68.830819
8642	864200	544	4.557830	39.594726
8642	864200	545	4.733206	125.095862
8642	864200	554	4.243940	111.500250
8643	864300	499	3.001920	57.571834
8643	864300	505	3.144130	99.873107
8643	864300	527	4.445584	157.214926
8643	864300	532	5.169053	156.307333
8643	864300	536	3.847534	86.907362
8643	864300	539	4.810270	79.388993
8643	864300	544	4.539329	49.932062
8643	864300	545	4.929886	124.789570
8643	864300	554	3.996343	89.134616
8644	864400	499	2.817662	28.480703
8644	864400	505	3.049026	86.787956
8644	864400	527	4.274948	156.838019
8644	864400	536	3.839985	62.043096
8644	864400	539	4.436796	69.374657
8644	864400	544	4.199140	106.243231
8644	864400	545	4.624966	106.948561
8644	864400	554	4.107921	59.824579
8645	864500	499	2.824090	51.074310
8645	864500	505	2.772382	91.247716
8645	864500	527	4.331732	154.838753
8645	864500	536	3.774548	85.130074
8645	864500	539	4.750997	79.689092
8645	864500	544	3.775245	50.393362
8645	864500	545	4.986056	141.942338
8645	864500	554	4.014615	52.832056
8646	864600	499	3.175597	71.284509
8646	864600	505	3.187470	98.920542
8646	864600	527	4.273260	156.065593
8646	864600	532	4.955463	104.231958
8646	864600	536	4.131641	92.102531
8646	864600	539	4.509433	63.213246
8646	864600	544	4.174914	70.899661
8646	864600	545	4.553659	137.389921
8646	864600	554	3.965182	64.033661
8647	864700	499	3.120174	51.311895
8647	864700	505	3.622427	94.415471
8647	864700	527	4.419071	165.138041
8647	864700	532	4.935921	115.237322
8647	864700	536	3.771795	96.840446
8647	864700	539	4.662375	81.853921
8647	864700	544	4.243540	56.487404
8647	864700	545	4.054880	131.637693
8647	864700	554	4.062411	55.746321
8648	864800	499	2.986234	65.924327
8648	864800	505	4.209540	146.305778
8648	864800	527	4.487531	134.637403
8648	864800	532	4.367646	117.065383
8648	864800	536	4.002247	108.555441
8648	864800	539	4.825788	135.787803
8648	864800	544	4.213366	59.920672
8648	864800	545	3.325125	100.786185
8648	864800	554	4.372927	41.090793
8649	864900	499	2.848769	49.055651
8649	864900	505	4.185351	132.372107
8649	864900	527	3.978669	92.856137
8649	864900	532	4.270630	104.529988
8649	864900	536	4.051132	121.398047
8649	864900	539	4.881040	80.471792
8649	864900	544	4.100826	57.740109
8649	864900	545	3.317970	83.974141
8649	864900	554	4.468582	56.602111
8650	865000	499	3.241387	49.066838
8650	865000	505	3.746369	165.354946
8650	865000	527	4.395817	113.078643
8650	865000	532	3.924355	94.886049
8650	865000	536	3.979796	131.631289
8650	865000	539	5.128204	99.026053
8650	865000	544	4.097383	64.086524
8650	865000	545	3.446756	100.194999
8650	865000	554	4.645323	41.105896
8651	865100	499	3.128634	26.130604
8651	865100	505	3.558773	150.938218
8651	865100	527	4.352748	99.832373
8651	865100	532	4.156422	76.817053
8651	865100	536	4.091825	106.636015
8651	865100	544	3.928060	29.755610
8651	865100	545	3.833990	98.491902
8651	865100	554	4.343986	69.906431
8652	865200	499	2.866711	32.104710
8652	865200	505	3.576872	136.640777
8652	865200	527	4.164495	127.129842
8652	865200	532	4.309130	73.811145
8652	865200	536	3.748676	87.117217
8652	865200	544	3.877463	105.999854
8652	865200	545	3.890305	113.278104
8652	865200	554	4.019477	53.072314
8653	865300	499	2.779907	28.378809
8653	865300	505	3.130735	110.185040
8653	865300	527	4.278155	78.008925
8653	865300	532	3.934784	72.702762
8653	865300	536	4.020542	102.369744
8653	865300	544	4.226610	96.934000
8653	865300	545	3.679993	79.223819
8653	865300	554	4.334975	75.703997
8654	865400	499	3.215934	63.683823
8654	865400	505	3.351160	108.639133
8654	865400	527	3.692201	38.526279
8654	865400	532	4.176415	57.919335
8654	865400	536	4.433682	119.128918
8654	865400	544	3.999444	63.635254
8654	865400	545	3.874129	85.563839
8654	865400	554	4.452849	89.381869
8655	865500	499	3.197943	61.724781
8655	865500	505	3.388343	119.138331
8655	865500	527	3.829336	39.662840
8655	865500	532	4.505607	35.138854
8655	865500	536	4.366843	111.758210
8655	865500	539	4.848813	76.282104
8655	865500	544	3.819555	85.231065
8655	865500	545	3.838787	65.655108
8655	865500	554	4.123150	63.288409
8656	865600	499	3.153511	67.824134
8656	865600	505	3.412938	117.740046
8656	865600	527	4.083441	109.318477
8656	865600	532	4.430102	121.655601
8656	865600	536	4.014955	104.320330
8656	865600	539	4.132231	100.380277
8656	865600	544	4.011453	89.241533
8656	865600	545	3.696559	55.922835
8656	865600	554	4.612825	75.637863
8657	865700	499	3.011635	67.489105
8657	865700	505	3.269453	92.043742
8657	865700	527	3.924856	85.364143
8657	865700	532	4.411176	133.717576
8657	865700	536	3.875582	121.781791
8657	865700	539	4.205705	106.065410
8657	865700	544	4.556068	103.115538
8657	865700	545	4.132024	40.369054
8657	865700	554	5.167146	73.894197
8658	865800	499	3.425265	69.990018
8658	865800	505	2.605160	83.762949
8658	865800	527	4.399930	96.906843
8658	865800	532	4.152579	109.920525
8658	865800	536	4.215981	119.466659
8658	865800	539	4.333741	74.852875
8658	865800	544	3.935060	92.752407
8658	865800	545	3.875044	46.627335
8658	865800	554	5.101374	82.624851
8659	865900	499	3.379457	72.606369
8659	865900	505	3.071434	112.926430
8659	865900	527	4.885084	105.142511
8659	865900	532	4.697479	121.402015
8659	865900	536	3.648001	110.711906
8659	865900	539	4.532103	82.090133
8659	865900	544	3.944804	84.203367
8659	865900	545	3.916125	45.657365
8659	865900	554	4.500667	64.370801
8660	866000	499	2.901581	61.872020
8660	866000	505	3.418845	72.555236
8660	866000	527	4.489612	89.459224
8660	866000	532	5.026067	119.155517
8660	866000	536	3.597385	91.144260
8660	866000	539	4.422346	88.627609
8660	866000	544	3.650282	99.075429
8660	866000	545	4.387439	57.414623
8660	866000	554	4.573995	72.612882
8661	866100	499	3.113620	89.305452
8661	866100	505	3.868076	126.482187
8661	866100	527	4.519441	95.553908
8661	866100	532	4.822461	117.444366
8661	866100	536	3.554476	96.908094
8661	866100	539	4.429088	124.572292
8661	866100	544	3.654872	78.083361
8661	866100	545	3.869406	60.184668
8661	866100	554	4.616690	106.979770
8662	866200	499	3.645533	100.697413
8662	866200	505	3.466572	120.214128
8662	866200	527	4.727205	54.786750
8662	866200	532	3.952735	77.088062
8662	866200	536	3.823399	90.538301
8662	866200	539	4.791768	128.650110
8662	866200	544	3.747442	83.313984
8662	866200	545	3.492182	68.476066
8662	866200	554	4.789752	75.678211
8663	866300	499	4.083179	105.639778
8663	866300	505	3.556488	75.592535
8663	866300	527	4.214880	66.738059
8663	866300	532	4.331572	54.674450
8663	866300	536	3.749040	86.865720
8663	866300	539	4.831577	78.580516
8663	866300	544	4.011099	107.775326
8663	866300	545	3.199769	42.317030
8663	866300	554	4.345580	81.703435
8664	866400	499	4.130098	162.386232
8664	866400	505	3.826462	76.119280
8664	866400	527	3.615361	74.787281
8664	866400	532	4.678467	74.485617
8664	866400	536	3.766878	54.080035
8664	866400	539	4.915169	40.370167
8664	866400	544	4.375702	128.876483
8664	866400	545	3.629457	48.490026
8664	866400	554	3.699989	77.383838
8665	866500	499	4.379413	156.393263
8665	866500	505	3.916062	100.435157
8665	866500	527	3.740953	76.073899
8665	866500	532	4.739208	58.893586
8665	866500	536	3.797578	79.605873
8665	866500	544	4.640420	110.975584
8665	866500	545	3.403895	53.431346
8665	866500	554	4.050965	77.479617
8666	866600	499	4.634205	161.290923
8666	866600	505	3.857322	77.073553
8666	866600	527	4.040018	94.177977
8666	866600	532	4.280526	84.918317
8666	866600	536	4.005613	70.475963
8666	866600	539	5.019785	81.044118
8666	866600	544	4.607210	93.932563
8666	866600	545	2.807045	42.511873
8666	866600	554	3.980248	67.704168
8667	866700	499	4.195489	154.876665
8667	866700	505	4.215102	101.210123
8667	866700	527	4.043533	82.889230
8667	866700	532	3.763470	89.953718
8667	866700	536	3.764758	94.714467
8667	866700	539	4.612168	85.938404
8667	866700	544	4.686867	83.454948
8667	866700	545	2.792820	35.848324
8667	866700	554	4.222537	46.188588
8668	866800	499	3.297566	139.184363
8668	866800	505	4.281935	84.704135
8668	866800	527	3.767551	90.585499
8668	866800	532	4.239126	114.610507
8668	866800	536	3.809628	66.578224
8668	866800	539	4.740502	63.111322
8668	866800	544	4.751479	136.926247
8668	866800	545	3.342380	52.846402
8668	866800	554	4.046977	52.093207
8669	866900	499	3.579149	115.407164
8669	866900	505	3.784467	67.798511
8669	866900	527	3.918402	117.394048
8669	866900	532	4.345277	86.033086
8669	866900	536	4.379934	40.755945
8669	866900	544	3.917361	131.261874
8669	866900	545	3.252964	39.327984
8669	866900	554	3.810811	59.350331
8670	867000	499	3.960613	101.286071
8670	867000	505	4.050059	101.317714
8670	867000	527	4.154421	166.480460
8670	867000	532	3.734043	108.658520
8670	867000	536	4.371204	32.471994
8670	867000	539	5.075672	90.217367
8670	867000	544	4.302647	124.408247
8670	867000	545	2.773001	48.568998
8670	867000	554	4.170507	63.540460
8671	867100	499	3.624449	159.515091
8671	867100	505	4.554497	95.789758
8671	867100	527	3.726941	95.760522
8671	867100	532	4.103941	134.749719
8671	867100	536	3.909144	58.225104
8671	867100	539	5.136201	45.804592
8671	867100	544	4.921943	129.227299
8671	867100	545	2.979378	49.686054
8671	867100	554	4.043839	43.096593
8672	867200	499	3.366113	95.293633
8672	867200	505	4.072073	88.755828
8672	867200	527	3.604117	127.295436
8672	867200	532	4.567404	139.729949
8672	867200	536	4.023518	74.410756
8672	867200	544	4.171550	110.316527
8672	867200	545	3.199506	53.981048
8672	867200	554	4.129633	62.331515
8673	867300	499	3.436117	98.957716
8673	867300	505	3.507951	87.808829
8673	867300	527	3.589222	141.924951
8673	867300	536	4.098729	58.151453
8673	867300	544	4.216321	118.314900
8673	867300	545	3.001019	60.015182
8673	867300	554	3.949752	63.277241
8674	867400	499	3.393987	132.047921
8674	867400	505	3.372056	85.857489
8674	867400	527	3.462670	104.001515
8674	867400	536	3.832793	76.476692
8674	867400	544	3.966740	101.792085
8674	867400	545	3.162095	42.728660
8674	867400	554	3.969053	66.432529
8675	867500	499	3.267738	127.745720
8675	867500	505	3.925512	113.715846
8675	867500	527	3.541924	112.730071
8675	867500	532	4.761895	150.957826
8675	867500	536	3.514511	63.809855
8675	867500	544	4.894000	139.312685
8675	867500	545	3.199044	67.211479
8675	867500	554	4.204330	70.158721
8676	867600	499	3.204677	99.724445
8676	867600	505	3.754837	115.913409
8676	867600	527	4.027491	144.762002
8676	867600	532	4.053765	84.084747
8676	867600	536	4.050109	53.587223
8676	867600	539	4.848732	98.396623
8676	867600	544	5.056878	115.537576
8676	867600	545	2.818644	52.190234
8676	867600	554	4.261825	74.778690
8677	867700	499	2.870954	91.316835
8677	867700	505	4.476446	121.053744
8677	867700	527	3.980699	114.788576
8677	867700	532	3.810315	80.039197
8677	867700	536	3.906954	60.718314
8677	867700	539	4.265274	91.494592
8677	867700	544	5.125238	132.257612
8677	867700	545	2.890494	62.142938
8677	867700	554	3.990582	65.647534
8678	867800	499	3.578772	117.452767
8678	867800	505	4.578441	109.209353
8678	867800	527	3.804712	84.872358
8678	867800	532	3.767386	131.063776
8678	867800	536	4.147122	33.050286
8678	867800	539	4.094715	91.893145
8678	867800	544	5.081674	95.644008
8678	867800	545	3.379113	46.774434
8678	867800	554	4.025499	62.007299
8679	867900	499	4.049306	116.465085
8679	867900	505	4.756125	101.054570
8679	867900	527	3.479699	92.498123
8679	867900	532	4.429678	162.738233
8679	867900	536	4.859453	24.789538
8679	867900	539	4.252414	137.885245
8679	867900	544	4.228504	131.007291
8679	867900	545	3.237608	41.519719
8679	867900	554	3.721637	77.889834
8680	868000	499	4.632447	146.103994
8680	868000	505	4.299928	85.472716
8680	868000	527	3.819236	102.106583
8680	868000	532	4.261763	174.886618
8680	868000	536	5.193669	36.080310
8680	868000	539	3.919873	59.016976
8680	868000	544	4.143601	91.186703
8680	868000	545	3.334135	47.147361
8680	868000	554	3.270365	84.383113
8681	868100	499	3.882841	127.969806
8681	868100	505	4.396355	103.270052
8681	868100	527	3.632452	84.256529
8681	868100	532	4.727575	164.173432
8681	868100	539	3.932588	142.311513
8681	868100	544	4.002871	113.246112
8681	868100	545	3.898546	64.242678
8681	868100	554	2.906927	74.582269
8682	868200	499	3.829818	101.575013
8682	868200	505	4.026683	102.632998
8682	868200	527	4.200417	89.659091
8682	868200	532	4.821230	155.336171
8682	868200	539	3.300330	117.744319
8682	868200	544	3.940960	147.829268
8682	868200	545	3.634683	55.853847
8682	868200	554	2.827306	64.594161
8683	868300	499	4.107165	92.733002
8683	868300	505	3.925124	133.960044
8683	868300	527	4.113346	96.586865
8683	868300	532	4.826471	148.968946
8683	868300	539	3.801539	87.415598
8683	868300	544	3.550342	153.902673
8683	868300	545	3.351934	51.360344
8683	868300	554	3.236696	77.041323
8684	868400	499	3.893983	113.857639
8684	868400	505	4.393219	119.183636
8684	868400	527	3.721310	91.813447
8684	868400	532	4.805063	118.184061
8684	868400	539	4.096948	94.182394
8684	868400	544	3.839208	124.608052
8684	868400	545	3.987923	44.865236
8684	868400	554	3.109687	59.039657
8685	868500	499	4.157138	128.001561
8685	868500	505	4.872149	124.521763
8685	868500	527	4.117412	97.600690
8685	868500	532	5.066006	126.651622
8685	868500	539	4.261305	78.074755
8685	868500	544	3.989994	149.596167
8685	868500	545	3.659683	40.841935
8685	868500	554	3.655448	83.900683
8686	868600	499	4.378970	135.712708
8686	868600	505	4.275349	159.619232
8686	868600	527	4.096596	111.002522
8686	868600	532	4.432068	114.899645
8686	868600	539	3.702769	89.101876
8686	868600	544	4.364692	154.851499
8686	868600	545	2.934216	29.837776
8686	868600	554	4.357069	64.358200
8687	868700	499	5.053347	103.158100
8687	868700	505	3.730200	110.249649
8687	868700	527	3.669031	122.689679
8687	868700	532	4.884536	110.770127
8687	868700	539	3.855012	91.457124
8687	868700	544	3.708161	135.556305
8687	868700	545	2.929666	35.129300
8687	868700	554	4.160416	91.345004
8688	868800	493	5.019532	42.966783
8688	868800	499	4.455252	78.306633
8688	868800	505	4.459999	135.102240
8688	868800	527	3.416628	129.425748
8688	868800	532	5.039132	144.756386
8688	868800	539	4.261808	87.253857
8688	868800	544	4.222707	141.414868
8688	868800	545	2.982877	33.009881
8688	868800	547	5.177024	117.467127
8688	868800	554	3.097435	79.745017
8689	868900	493	4.450778	33.240090
8689	868900	499	4.367788	50.217004
8689	868900	505	4.243617	132.947273
8689	868900	527	3.572326	133.096397
8689	868900	532	4.844353	92.880756
8689	868900	539	4.811493	101.527725
8689	868900	544	4.114391	150.928877
8689	868900	545	3.158293	70.894663
8689	868900	554	3.321822	88.638818
8690	869000	493	4.513200	46.471186
8690	869000	499	4.476353	42.640806
8690	869000	505	3.945398	114.442440
8690	869000	527	3.745716	114.512287
8690	869000	532	4.354925	100.220032
8690	869000	539	4.888064	86.042367
8690	869000	544	4.300470	156.897022
8690	869000	545	2.919743	50.911289
8690	869000	554	4.105291	93.407810
8691	869100	493	4.342414	52.482461
8691	869100	499	4.012641	64.947707
8691	869100	505	4.331944	142.339032
8691	869100	527	3.460242	163.781492
8691	869100	532	4.202322	107.208289
8691	869100	539	4.397979	68.678021
8691	869100	544	4.446201	122.174992
8691	869100	545	3.609168	71.137199
8691	869100	554	4.309250	69.515310
8692	869200	493	3.859105	58.483847
8692	869200	499	3.913664	60.209512
8692	869200	505	4.198251	140.902687
8692	869200	527	3.843379	140.935485
8692	869200	532	4.445272	131.865400
8692	869200	539	3.993918	57.807806
8692	869200	544	5.039425	113.197002
8692	869200	545	3.142905	54.931569
8692	869200	554	4.533539	74.324696
8693	869300	493	3.444974	63.508229
8693	869300	499	4.138024	65.402704
8693	869300	505	3.899387	131.370585
8693	869300	527	3.781502	117.963052
8693	869300	532	4.545965	116.116035
8693	869300	539	4.636969	85.263853
8693	869300	544	4.691715	118.586145
8693	869300	545	2.862946	46.401084
8693	869300	554	4.290541	75.656786
8694	869400	493	3.810633	56.821138
8694	869400	499	3.917096	109.301525
8694	869400	505	3.744854	156.623241
8694	869400	527	3.457592	85.185478
8694	869400	532	4.234425	89.198839
8694	869400	539	4.708364	110.549635
8694	869400	544	4.291237	118.845080
8694	869400	545	2.787704	48.395463
8694	869400	554	4.798012	77.391729
8695	869500	493	4.046108	100.642473
8695	869500	499	4.207666	46.728851
8695	869500	505	4.177339	153.321711
8695	869500	527	3.309789	108.071097
8695	869500	532	4.510670	107.320194
8695	869500	539	4.403874	68.247890
8695	869500	544	4.207820	137.905482
8695	869500	545	3.517271	56.431302
8695	869500	554	5.196765	62.624177
8696	869600	493	3.982099	95.576620
8696	869600	499	3.946540	49.374059
8696	869600	505	4.712154	119.058075
8696	869600	527	3.141674	39.451345
8696	869600	532	4.010338	144.840358
8696	869600	539	3.965541	67.495291
8696	869600	544	4.552989	167.553002
8696	869600	545	3.953330	49.349434
8697	869700	493	3.992802	115.324326
8697	869700	499	4.104444	48.207355
8697	869700	505	4.787804	113.959647
8697	869700	527	3.134350	49.252889
8697	869700	532	3.577684	169.840441
8697	869700	539	4.030802	84.207780
8697	869700	544	4.465042	152.692495
8697	869700	545	3.720132	53.925698
8698	869800	493	3.685524	76.826509
8698	869800	499	4.541357	43.504309
8698	869800	505	4.185286	133.980285
8698	869800	527	3.326902	70.764692
8698	869800	532	3.702048	112.886756
8698	869800	539	4.445760	143.466125
8698	869800	544	4.357826	152.922575
8698	869800	545	3.296628	62.585946
8699	869900	485	5.087742	110.284204
8699	869900	493	3.741968	77.799786
8699	869900	499	4.387483	40.721298
8699	869900	505	4.100251	103.216382
8699	869900	527	3.187459	36.430036
8699	869900	532	3.982500	117.218567
8699	869900	539	4.219454	118.961283
8699	869900	544	4.117049	178.314911
8699	869900	545	3.676364	43.527713
8700	870000	485	5.168782	104.544573
8700	870000	493	4.401995	86.695363
8700	870000	499	4.241070	94.758491
8700	870000	505	4.377211	126.496722
8700	870000	527	3.045331	51.926303
8700	870000	532	4.059018	131.375229
8700	870000	539	4.094945	127.799419
8700	870000	544	4.099970	131.302266
8700	870000	545	4.291433	54.139949
8701	870100	485	4.876004	100.182709
8701	870100	493	4.095596	92.035850
8701	870100	499	3.733439	57.141159
8701	870100	505	4.190813	129.127517
8701	870100	527	3.715659	34.162950
8701	870100	532	4.054044	147.980551
8701	870100	539	4.526236	130.217362
8701	870100	544	4.208415	108.467276
8701	870100	545	4.001694	46.698724
8702	870200	493	3.859408	67.244642
8702	870200	499	3.913813	60.016919
8702	870200	505	4.017690	126.557118
8702	870200	527	4.472736	63.841014
8702	870200	532	4.083556	170.527990
8702	870200	539	4.280029	109.822613
8702	870200	544	4.323033	105.955103
8702	870200	545	3.275094	44.319240
8703	870300	493	4.290327	100.123612
8703	870300	499	4.168719	74.891904
8703	870300	505	3.917723	122.220759
8703	870300	527	5.105900	35.237973
8703	870300	532	3.907951	138.557992
8703	870300	539	4.781526	117.699934
8703	870300	544	3.977590	73.313334
8703	870300	545	2.804975	51.629082
8704	870400	493	4.549461	99.035900
8704	870400	499	3.590420	80.805234
8704	870400	505	3.961499	107.441520
8704	870400	527	4.654668	74.904618
8704	870400	532	3.973099	135.662701
8704	870400	539	4.471860	86.751692
8704	870400	544	4.126372	92.944365
8704	870400	545	3.075014	51.959325
8705	870500	493	4.590574	91.212262
8705	870500	499	3.585376	54.439106
8705	870500	505	4.057441	154.764663
8705	870500	527	4.082505	42.209614
8705	870500	532	4.174361	145.407500
8705	870500	539	4.534929	82.143872
8705	870500	544	3.967527	58.633744
8705	870500	545	3.448885	50.475687
8706	870600	493	3.986993	26.482288
8706	870600	499	3.792676	66.899254
8706	870600	505	3.974737	160.703007
8706	870600	527	3.804627	86.546848
8706	870600	532	4.293409	123.510807
8706	870600	539	4.414607	71.330953
8706	870600	544	3.767535	75.119160
8706	870600	545	3.653543	83.231668
8707	870700	493	4.622771	44.796770
8707	870700	499	3.150959	41.919855
8707	870700	505	4.271610	150.129811
8707	870700	527	3.718526	111.379958
8707	870700	532	4.571579	145.157078
8707	870700	539	4.294148	82.318029
8707	870700	544	3.908463	51.929697
8707	870700	545	3.367711	86.145510
8708	870800	493	4.990365	25.594080
8708	870800	499	3.201589	67.541669
8708	870800	505	3.903818	122.092526
8708	870800	527	3.903312	86.165128
8708	870800	532	4.048134	164.350800
8708	870800	539	3.750561	74.560549
8708	870800	544	4.051547	103.052960
8708	870800	545	3.001837	44.137352
8709	870900	499	3.039011	52.533661
8709	870900	505	3.293788	133.539811
8709	870900	527	3.853267	75.415576
8709	870900	532	4.176062	127.573897
8709	870900	539	4.044037	97.238323
8709	870900	544	4.167730	113.906828
8709	870900	545	3.358822	36.309532
8710	871000	499	3.213360	48.654624
8710	871000	505	2.722972	97.436460
8710	871000	527	4.059947	79.699070
8710	871000	532	4.339051	87.115035
8710	871000	539	4.216376	83.951032
8710	871000	544	3.694731	141.089974
8710	871000	545	3.783470	42.414573
8711	871100	493	4.999704	97.986279
8711	871100	499	3.048488	59.663010
8711	871100	505	3.114866	105.232912
8711	871100	508	4.985635	94.600598
8711	871100	527	3.940361	115.104245
